"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"29.12.2023","1.463,20","1.446,00","1.475,00","1.445,40","532,68K","1,05%"
"28.12.2023","1.448,00","1.450,20","1.464,00","1.440,40","895,67K","-0,18%"
"27.12.2023","1.450,60","1.476,40","1.480,00","1.450,00","1,01M","-1,73%"
"26.12.2023","1.476,20","1.480,00","1.496,00","1.475,00","693,64K","-0,12%"
"25.12.2023","1.478,00","1.470,00","1.489,80","1.455,20","871,85K","-0,78%"
"22.12.2023","1.489,60","1.484,80","1.508,00","1.471,20","1,20M","0,77%"
"21.12.2023","1.478,20","1.531,20","1.532,80","1.452,40","3,14M","-3,46%"
"20.12.2023","1.531,20","1.536,80","1.544,80","1.515,60","778,06K","-0,01%"
"19.12.2023","1.531,40","1.501,00","1.539,00","1.498,20","993,01K","2,03%"
"18.12.2023","1.501,00","1.506,00","1.509,20","1.494,00","808,74K","0,43%"
"15.12.2023","1.494,60","1.460,00","1.498,20","1.456,00","750,36K","2,36%"
"14.12.2023","1.460,20","1.510,00","1.514,40","1.455,00","590,83K","-3,14%"
"13.12.2023","1.507,60","1.493,00","1.510,60","1.484,20","335,73K","0,75%"
"12.12.2023","1.496,40","1.488,00","1.516,00","1.470,00","572,83K","0,36%"
"11.12.2023","1.491,00","1.536,00","1.542,00","1.475,20","728,04K","-2,64%"
"08.12.2023","1.531,40","1.514,00","1.542,00","1.514,00","380,36K","1,07%"
"07.12.2023","1.515,20","1.508,80","1.527,60","1.505,80","594,39K","0,62%"
"06.12.2023","1.505,80","1.547,80","1.549,80","1.495,00","964,48K","-2,37%"
"05.12.2023","1.542,40","1.508,40","1.549,00","1.508,40","990,73K","2,46%"
"04.12.2023","1.505,40","1.497,00","1.518,00","1.490,00","501,32K","0,36%"
"01.12.2023","1.500,00","1.511,00","1.521,00","1.493,60","500,26K","-0,66%"
"30.11.2023","1.510,00","1.495,00","1.523,00","1.482,20","531,79K","1,10%"
"29.11.2023","1.493,60","1.510,00","1.512,00","1.490,00","391,25K","-1,03%"
"28.11.2023","1.509,20","1.510,60","1.518,00","1.482,00","596,73K","-0,08%"
"27.11.2023","1.510,40","1.514,20","1.522,00","1.503,00","472,77K","-0,24%"
"24.11.2023","1.514,00","1.511,20","1.531,80","1.501,00","661,72K","0,19%"
"23.11.2023","1.511,20","1.525,00","1.525,00","1.510,80","463,43K","-0,96%"
"22.11.2023","1.525,80","1.539,80","1.546,60","1.515,80","790,32K","-0,86%"
"21.11.2023","1.539,00","1.545,60","1.546,00","1.530,00","410,80K","-0,43%"
"20.11.2023","1.545,60","1.542,00","1.548,00","1.528,60","468,85K","0,62%"
"17.11.2023","1.536,00","1.533,20","1.552,00","1.510,40","908,95K","-0,14%"
"16.11.2023","1.538,20","1.566,80","1.568,00","1.533,00","902,65K","-1,83%"
"15.11.2023","1.566,80","1.591,00","1.595,80","1.550,20","1,21M","-1,71%"
"14.11.2023","1.594,00","1.624,60","1.624,60","1.586,60","755,26K","-1,82%"
"13.11.2023","1.623,60","1.618,20","1.634,00","1.610,20","392,56K","0,33%"
"10.11.2023","1.618,20","1.615,40","1.628,40","1.602,00","480,07K","0,37%"
"09.11.2023","1.612,20","1.621,00","1.628,40","1.592,00","1,20M","-0,69%"
"08.11.2023","1.623,40","1.634,00","1.646,00","1.617,20","590,80K","-0,66%"
"07.11.2023","1.634,20","1.646,00","1.648,20","1.624,00","567,18K","-0,62%"
"06.11.2023","1.644,40","1.608,80","1.644,80","1.600,00","372,83K","2,24%"
"03.11.2023","1.608,40","1.640,00","1.652,00","1.605,60","839,90K","-1,91%"
"02.11.2023","1.639,80","1.666,00","1.686,40","1.615,80","1,71M","-1,16%"
"01.11.2023","1.659,00","1.664,40","1.666,00","1.654,00","396,04K","-0,12%"
"31.10.2023","1.661,00","1.680,00","1.693,20","1.655,40","434,59K","-1,19%"
"30.10.2023","1.681,00","1.679,00","1.683,40","1.661,00","605,89K","0,15%"
"27.10.2023","1.678,40","1.682,00","1.692,00","1.667,20","472,49K","-0,21%"
"26.10.2023","1.682,00","1.698,00","1.698,60","1.666,20","576,46K","-0,77%"
"25.10.2023","1.695,00","1.682,80","1.704,40","1.672,00","604,69K","0,93%"
"24.10.2023","1.679,40","1.688,20","1.702,40","1.668,20","687,39K","-0,51%"
"23.10.2023","1.688,00","1.714,80","1.714,80","1.680,20","754,06K","-1,21%"
"20.10.2023","1.708,60","1.723,80","1.724,80","1.705,00","493,36K","-0,85%"
"19.10.2023","1.723,20","1.730,00","1.735,60","1.710,00","551,54K","-0,39%"
"18.10.2023","1.730,00","1.730,20","1.749,80","1.725,00","766,33K","0,08%"
"17.10.2023","1.728,60","1.730,00","1.732,60","1.702,60","596,57K","-0,06%"
"16.10.2023","1.729,60","1.711,80","1.733,00","1.709,60","699,96K","1,24%"
"13.10.2023","1.708,40","1.707,80","1.713,00","1.700,40","434,49K","0,28%"
"12.10.2023","1.703,60","1.690,20","1.709,60","1.676,00","566,49K","0,79%"
"11.10.2023","1.690,20","1.719,60","1.736,00","1.684,00","1,25M","-1,58%"
"10.10.2023","1.717,40","1.726,80","1.737,80","1.706,80","1,67M","-2,21%"
"09.10.2023","1.756,20","1.721,00","1.757,00","1.717,20","1,72M","2,14%"
"06.10.2023","1.719,40","1.714,00","1.723,00","1.705,00","919,99K","0,50%"
"05.10.2023","1.710,80","1.703,80","1.720,00","1.692,00","648,62K","0,75%"
"04.10.2023","1.698,00","1.708,80","1.725,00","1.698,00","940,37K","-0,47%"
"03.10.2023","1.706,00","1.698,60","1.707,00","1.673,40","1,02M","0,47%"
"02.10.2023","1.698,00","1.671,80","1.701,80","1.666,40","1,28M","1,91%"
"29.09.2023","1.666,20","1.665,00","1.670,00","1.633,20","862,40K","0,13%"
"28.09.2023","1.664,00","1.649,60","1.664,20","1.636,40","618,66K","1,02%"
"27.09.2023","1.647,20","1.632,20","1.652,00","1.631,20","653,63K","1,18%"
"26.09.2023","1.628,00","1.602,60","1.635,00","1.592,20","611,18K","1,42%"
"25.09.2023","1.605,20","1.620,80","1.627,20","1.596,20","407,31K","-1,23%"
"22.09.2023","1.625,20","1.599,40","1.630,80","1.584,20","746,92K","1,82%"
"21.09.2023","1.596,20","1.622,00","1.633,60","1.583,80","1,35M","-1,81%"
"20.09.2023","1.625,60","1.595,00","1.646,00","1.573,00","1,40M","1,63%"
"19.09.2023","1.599,60","1.636,80","1.637,80","1.584,20","1,13M","-2,24%"
"18.09.2023","1.636,20","1.659,00","1.664,20","1.628,40","632,37K","-1,20%"
"15.09.2023","1.656,00","1.641,00","1.656,40","1.630,40","585,48K","0,95%"
"14.09.2023","1.640,40","1.649,80","1.652,80","1.624,60","772,56K","-0,36%"
"13.09.2023","1.646,40","1.676,00","1.677,20","1.640,40","557,63K","-1,44%"
"12.09.2023","1.670,40","1.632,00","1.673,80","1.625,00","1,08M","2,98%"
"11.09.2023","1.622,00","1.643,20","1.659,80","1.614,00","910,64K","-1,18%"
"08.09.2023","1.641,40","1.663,00","1.674,40","1.625,40","836,46K","-1,33%"
"07.09.2023","1.663,60","1.690,00","1.698,00","1.634,40","1,14M","-1,57%"
"06.09.2023","1.690,20","1.704,20","1.704,80","1.685,00","553,54K","-0,80%"
"05.09.2023","1.703,80","1.701,60","1.708,20","1.688,20","802,60K","0,33%"
"04.09.2023","1.698,20","1.691,40","1.702,80","1.691,40","592,95K","0,60%"
"01.09.2023","1.688,00","1.684,80","1.695,00","1.679,00","442,69K","0,19%"
"31.08.2023","1.684,80","1.686,00","1.704,20","1.670,80","875,21K","-0,23%"
"30.08.2023","1.688,60","1.687,00","1.715,00","1.666,00","1,44M","0,34%"
"29.08.2023","1.682,80","1.681,80","1.699,80","1.670,80","960,54K","0,07%"
"28.08.2023","1.681,60","1.676,20","1.685,80","1.665,20","768,29K","0,32%"
"25.08.2023","1.676,20","1.678,40","1.689,60","1.660,60","1,20M","0,11%"
"24.08.2023","1.674,40","1.649,80","1.688,00","1.641,20","878,88K","1,97%"
"23.08.2023","1.642,00","1.685,00","1.691,60","1.624,20","1,64M","-2,35%"
"22.08.2023","1.681,60","1.673,00","1.691,80","1.654,80","804,89K","0,96%"
"21.08.2023","1.665,60","1.662,00","1.678,40","1.655,00","1,16M","1,30%"
"18.08.2023","1.644,20","1.606,00","1.650,00","1.600,80","779,61K","2,30%"
"17.08.2023","1.607,20","1.599,00","1.618,20","1.575,60","1,04M","0,54%"
"16.08.2023","1.598,60","1.625,00","1.635,00","1.570,40","1,41M","-1,44%"
"15.08.2023","1.622,00","1.615,20","1.656,40","1.605,20","1,10M","-0,15%"
"14.08.2023","1.624,40","1.675,60","1.699,00","1.603,00","2,38M","-2,06%"
"11.08.2023","1.658,60","1.643,60","1.659,00","1.623,40","1,17M","1,20%"
"10.08.2023","1.639,00","1.596,00","1.644,60","1.596,00","1,74M","2,94%"
"09.08.2023","1.592,20","1.599,20","1.606,20","1.582,40","707,99K","-0,14%"
"08.08.2023","1.594,40","1.596,20","1.597,80","1.560,00","958,41K","0,06%"
"07.08.2023","1.593,40","1.587,00","1.620,00","1.567,60","1,17M","1,04%"
"04.08.2023","1.577,00","1.602,40","1.621,00","1.558,00","1,62M","-1,59%"
"03.08.2023","1.602,40","1.558,00","1.608,60","1.556,20","1,36M","2,97%"
"02.08.2023","1.556,20","1.522,40","1.571,20","1.518,00","1,53M","2,03%"
"01.08.2023","1.525,20","1.524,00","1.530,00","1.508,80","866,54K","0,38%"
"31.07.2023","1.519,40","1.504,20","1.524,80","1.501,00","865,33K","1,28%"
"28.07.2023","1.500,20","1.496,00","1.502,00","1.490,20","636,19K","0,28%"
"27.07.2023","1.496,00","1.502,00","1.512,00","1.487,00","996,95K","0,11%"
"26.07.2023","1.494,40","1.472,00","1.509,00","1.468,20","1,71M","1,52%"
"25.07.2023","1.472,00","1.478,00","1.478,00","1.465,40","828,07K","-0,30%"
"24.07.2023","1.476,40","1.485,00","1.498,60","1.468,00","835,68K","-0,31%"
"21.07.2023","1.481,00","1.469,40","1.483,40","1.454,80","955,61K","1,16%"
"20.07.2023","1.464,00","1.479,40","1.480,00","1.452,40","1,32M","-1,04%"
"19.07.2023","1.479,40","1.485,20","1.499,00","1.469,20","957,67K","-0,38%"
"18.07.2023","1.485,00","1.469,00","1.489,00","1.466,60","1,12M","1,14%"
"17.07.2023","1.468,20","1.436,00","1.468,80","1.430,20","1,05M","1,96%"
"14.07.2023","1.440,00","1.421,60","1.446,40","1.415,00","1,03M","1,19%"
"13.07.2023","1.423,00","1.449,00","1.450,00","1.411,20","1,16M","-1,56%"
"12.07.2023","1.445,60","1.421,00","1.448,80","1.420,20","1,38M","1,89%"
"11.07.2023","1.418,80","1.405,40","1.421,00","1.394,80","617,19K","1,07%"
"10.07.2023","1.403,80","1.403,00","1.415,00","1.399,00","903,01K","0,53%"
"07.07.2023","1.396,40","1.365,40","1.398,00","1.357,20","1,51M","2,39%"
"06.07.2023","1.363,80","1.325,00","1.370,00","1.322,80","1,61M","3,13%"
"05.07.2023","1.322,40","1.323,00","1.330,00","1.316,20","506,88K","0,44%"
"04.07.2023","1.316,60","1.322,00","1.333,00","1.307,40","775,71K","-0,44%"
"03.07.2023","1.322,40","1.338,60","1.338,80","1.315,40","463,51K","-0,94%"
"30.06.2023","1.335,00","1.327,00","1.336,40","1.322,40","349,64K","0,65%"
"29.06.2023","1.326,40","1.322,80","1.328,00","1.315,40","370,26K","0,27%"
"28.06.2023","1.322,80","1.333,80","1.339,00","1.316,40","549,35K","-0,71%"
"27.06.2023","1.332,20","1.323,60","1.341,80","1.322,20","811,47K","0,76%"
"26.06.2023","1.322,20","1.332,00","1.347,20","1.300,00","1,36M","0,39%"
"23.06.2023","1.317,00","1.345,20","1.348,60","1.311,80","1,18M","-2,17%"
"22.06.2023","1.346,20","1.360,00","1.368,00","1.345,40","658,45K","-1,33%"
"21.06.2023","1.364,40","1.358,20","1.369,80","1.345,20","1,06M","0,35%"
"20.06.2023","1.359,60","1.380,80","1.385,00","1.342,40","1,40M","-1,31%"
"19.06.2023","1.377,60","1.379,80","1.385,00","1.363,00","678,61K","-0,09%"
"16.06.2023","1.378,80","1.391,00","1.396,00","1.372,40","616,95K","-0,71%"
"15.06.2023","1.388,60","1.373,80","1.392,00","1.355,00","1,36M","1,15%"
"14.06.2023","1.372,80","1.388,00","1.392,00","1.361,20","964,84K","-0,94%"
"13.06.2023","1.385,80","1.361,00","1.390,40","1.360,00","982,92K","2,23%"
"09.06.2023","1.355,60","1.343,80","1.356,20","1.336,20","557,04K","1,18%"
"08.06.2023","1.339,80","1.331,00","1.349,40","1.322,00","665,97K","0,42%"
"07.06.2023","1.334,20","1.353,20","1.359,40","1.325,60","1,01M","-0,98%"
"06.06.2023","1.347,40","1.313,00","1.350,80","1.275,20","1,87M","2,89%"
"05.06.2023","1.309,60","1.349,00","1.380,00","1.302,00","2,68M","-2,30%"
"02.06.2023","1.340,40","1.296,40","1.349,40","1.295,00","1,73M","3,60%"
"01.06.2023","1.293,80","1.299,00","1.308,40","1.282,00","643,28K","-0,35%"
"31.05.2023","1.298,40","1.310,00","1.313,80","1.290,00","1,01M","-0,86%"
"30.05.2023","1.309,60","1.299,60","1.315,80","1.265,00","1,07M","0,17%"
"29.05.2023","1.307,40","1.312,00","1.315,40","1.299,00","731,99K","0,15%"
"26.05.2023","1.305,40","1.292,60","1.311,20","1.289,40","416,76K","0,79%"
"25.05.2023","1.295,20","1.315,00","1.318,00","1.281,20","712,62K","-1,28%"
"24.05.2023","1.312,00","1.296,00","1.319,80","1.287,60","1,14M","1,39%"
"23.05.2023","1.294,00","1.268,00","1.297,00","1.260,40","839,33K","2,07%"
"22.05.2023","1.267,80","1.265,00","1.274,80","1.259,20","436,46K","0,33%"
"19.05.2023","1.263,60","1.275,20","1.277,60","1.258,40","592,02K","-1,14%"
"18.05.2023","1.278,20","1.297,40","1.297,80","1.270,20","628,38K","-1,33%"
"17.05.2023","1.295,40","1.291,20","1.300,00","1.281,80","474,65K","0,12%"
"16.05.2023","1.293,80","1.306,40","1.307,40","1.286,20","587,14K","-0,48%"
"15.05.2023","1.300,00","1.273,00","1.300,00","1.272,80","747,46K","2,33%"
"12.05.2023","1.270,40","1.268,20","1.273,80","1.255,00","599,70K","0,09%"
"11.05.2023","1.269,20","1.274,00","1.290,00","1.245,80","1,27M","-0,06%"
"10.05.2023","1.270,00","1.215,20","1.279,80","1.215,20","1,22M","4,51%"
"08.05.2023","1.215,20","1.222,00","1.234,60","1.212,00","317,09K","-0,56%"
"05.05.2023","1.222,00","1.232,40","1.252,60","1.218,80","751,52K","-0,63%"
"04.05.2023","1.229,80","1.223,20","1.240,00","1.218,00","679,35K","0,49%"
"03.05.2023","1.223,80","1.265,20","1.269,80","1.221,40","1,56M","-3,64%"
"02.05.2023","1.270,00","1.289,00","1.296,80","1.261,00","2,35M","-5,28%"
"28.04.2023","1.340,80","1.320,80","1.349,40","1.310,00","2,00M","1,58%"
"27.04.2023","1.320,00","1.317,20","1.321,40","1.313,00","844,70K","0,53%"
"26.04.2023","1.313,00","1.316,80","1.317,40","1.311,20","516,22K","-0,11%"
"25.04.2023","1.314,40","1.315,80","1.316,60","1.298,00","777,82K","0,06%"
"24.04.2023","1.313,60","1.325,60","1.335,20","1.309,00","1,29M","-0,59%"
"21.04.2023","1.321,40","1.317,80","1.326,60","1.306,40","970,81K","0,29%"
"20.04.2023","1.317,60","1.300,00","1.320,00","1.286,40","1,35M","1,81%"
"19.04.2023","1.294,20","1.311,00","1.312,20","1.290,60","1,16M","-1,31%"
"18.04.2023","1.311,40","1.315,00","1.320,00","1.301,00","1,09M","-0,47%"
"17.04.2023","1.317,60","1.301,20","1.329,00","1.299,00","1,67M","1,67%"
"14.04.2023","1.296,00","1.262,00","1.296,40","1.260,60","1,79M","2,86%"
"13.04.2023","1.260,00","1.245,40","1.262,80","1.233,20","1,12M","1,56%"
"12.04.2023","1.240,60","1.219,40","1.246,00","1.205,00","1,77M","1,77%"
"11.04.2023","1.219,00","1.251,00","1.254,80","1.212,80","1,69M","-2,39%"
"10.04.2023","1.248,80","1.231,80","1.254,80","1.230,20","1,48M","1,68%"
"07.04.2023","1.228,20","1.203,20","1.228,40","1.200,00","1,10M","2,11%"
"06.04.2023","1.202,80","1.204,00","1.217,60","1.202,40","1,26M","-0,07%"
"05.04.2023","1.203,60","1.198,40","1.205,00","1.181,00","1,35M","0,45%"
"04.04.2023","1.198,20","1.171,80","1.210,60","1.170,00","2,43M","2,64%"
"03.04.2023","1.167,40","1.165,60","1.175,00","1.152,00","1,28M","1,06%"
"31.03.2023","1.155,20","1.154,00","1.158,00","1.135,80","1,12M","0,14%"
"30.03.2023","1.153,60","1.156,40","1.158,80","1.151,20","452,85K","-0,26%"
"29.03.2023","1.156,60","1.160,00","1.164,00","1.150,00","813,21K","-0,29%"
"28.03.2023","1.160,00","1.175,00","1.176,40","1.149,20","1,09M","-1,02%"
"27.03.2023","1.172,00","1.148,00","1.175,80","1.142,40","1,20M","2,64%"
"24.03.2023","1.141,80","1.135,20","1.147,00","1.135,20","608,44K","0,30%"
"23.03.2023","1.138,40","1.128,00","1.147,00","1.121,00","725,25K","0,85%"
"22.03.2023","1.128,80","1.130,00","1.138,60","1.110,00","1,40M","0,23%"
"21.03.2023","1.126,20","1.125,00","1.166,00","1.113,20","4,21M","0,36%"
"20.03.2023","1.122,20","1.081,20","1.127,00","1.062,00","3,34M","4,43%"
"17.03.2023","1.074,60","1.068,80","1.088,80","1.060,20","3,09M","1,00%"
"16.03.2023","1.064,00","1.046,40","1.066,40","1.038,20","1,53M","1,49%"
"15.03.2023","1.048,40","1.062,60","1.065,00","1.040,20","1,45M","-1,02%"
"14.03.2023","1.059,20","1.062,00","1.066,60","1.054,40","918,83K","-0,24%"
"13.03.2023","1.061,80","1.066,80","1.072,80","1.047,60","935,85K","-0,21%"
"10.03.2023","1.064,00","1.070,20","1.084,20","1.058,20","1,47M","-0,88%"
"09.03.2023","1.073,40","1.074,60","1.079,00","1.067,20","631,98K","-0,09%"
"07.03.2023","1.074,40","1.077,00","1.080,00","1.064,80","645,04K","-0,24%"
"06.03.2023","1.077,00","1.080,00","1.082,40","1.072,00","809,73K","0,45%"
"03.03.2023","1.072,20","1.056,80","1.078,00","1.056,60","979,94K","1,48%"
"02.03.2023","1.056,60","1.072,40","1.075,00","1.048,40","1,45M","-1,57%"
"01.03.2023","1.073,40","1.067,20","1.074,80","1.060,00","925,01K","0,79%"
"28.02.2023","1.065,00","1.069,60","1.074,00","1.056,40","824,72K","-0,15%"
"27.02.2023","1.066,60","1.042,60","1.067,00","1.040,00","1,08M","2,30%"
"24.02.2023","1.042,60","1.049,00","1.049,00","1.039,20","274,59K","-0,23%"
"22.02.2023","1.045,00","1.045,40","1.050,40","1.027,60","809,76K","0,00%"
"21.02.2023","1.045,00","1.034,20","1.054,60","1.033,60","993,76K","1,14%"
"20.02.2023","1.033,20","1.032,00","1.038,40","1.015,80","776,83K","0,17%"
"17.02.2023","1.031,40","1.033,00","1.043,60","1.020,60","645,78K","0,06%"
"16.02.2023","1.030,80","1.027,20","1.041,60","1.026,60","1,01M","0,45%"
"15.02.2023","1.026,20","1.058,00","1.058,00","1.012,80","1,38M","-3,04%"
"14.02.2023","1.058,40","1.074,00","1.074,00","1.050,00","1,29M","-1,36%"
"13.02.2023","1.073,00","1.084,00","1.093,00","1.072,00","613,81K","-0,98%"
"10.02.2023","1.083,60","1.069,80","1.090,00","1.065,80","783,80K","1,08%"
"09.02.2023","1.072,00","1.077,20","1.079,40","1.061,00","919,50K","-0,19%"
"08.02.2023","1.074,00","1.089,20","1.096,80","1.059,20","1,53M","-1,38%"
"07.02.2023","1.089,00","1.103,00","1.116,40","1.076,00","2,01M","-0,82%"
"06.02.2023","1.098,00","1.032,00","1.100,00","1.030,20","3,76M","6,58%"
"03.02.2023","1.030,20","1.027,80","1.034,00","1.022,40","578,00K","0,23%"
"02.02.2023","1.027,80","1.028,80","1.034,80","1.021,20","511,16K","0,12%"
"01.02.2023","1.026,60","1.029,00","1.033,20","1.024,00","566,87K","-0,31%"
"31.01.2023","1.029,80","1.022,00","1.034,60","1.021,00","532,18K","0,72%"
"30.01.2023","1.022,40","1.024,60","1.026,00","1.019,00","457,98K","-0,02%"
"27.01.2023","1.022,60","1.020,00","1.025,80","1.012,80","601,62K","0,49%"
"26.01.2023","1.017,60","1.018,40","1.025,00","1.011,20","779,07K","-0,06%"
"25.01.2023","1.018,20","1.019,40","1.022,00","1.009,00","483,34K","-0,20%"
"24.01.2023","1.020,20","1.027,80","1.027,80","1.012,40","687,39K","-0,43%"
"23.01.2023","1.024,60","1.029,80","1.031,00","1.018,80","517,02K","-0,29%"
"20.01.2023","1.027,60","1.018,00","1.028,00","1.008,00","736,91K","1,26%"
"19.01.2023","1.014,80","1.028,80","1.033,20","1.010,40","909,02K","-1,65%"
"18.01.2023","1.031,80","1.042,00","1.042,80","1.021,20","770,53K","-0,98%"
"17.01.2023","1.042,00","1.051,00","1.051,00","1.038,40","464,92K","-0,82%"
"16.01.2023","1.050,60","1.044,00","1.054,00","1.042,20","773,48K","0,83%"
"13.01.2023","1.042,00","1.040,00","1.046,00","1.036,20","390,31K","0,19%"
"12.01.2023","1.040,00","1.044,40","1.045,00","1.038,00","341,65K","-0,40%"
"11.01.2023","1.044,20","1.041,40","1.044,80","1.030,60","847,39K","0,44%"
"10.01.2023","1.039,60","1.052,00","1.052,60","1.035,20","749,32K","-1,16%"
"09.01.2023","1.051,80","1.054,40","1.059,60","1.048,20","408,61K","-0,08%"
"06.01.2023","1.052,60","1.050,40","1.054,00","1.038,60","339,23K","-0,04%"
"05.01.2023","1.053,00","1.060,00","1.062,00","1.050,00","289,17K","-0,74%"
"04.01.2023","1.060,80","1.072,00","1.078,60","1.058,60","519,88K","-1,10%"
"03.01.2023","1.072,60","1.078,40","1.087,00","1.071,00","357,14K","-0,54%"
"30.12.2022","1.078,40","1.066,00","1.080,00","1.056,40","743,17K","1,33%"
"29.12.2022","1.064,20","1.051,40","1.066,00","1.050,00","405,83K","1,24%"
"28.12.2022","1.051,20","1.047,80","1.055,00","1.047,80","592,15K","-0,08%"
"27.12.2022","1.052,00","1.055,00","1.058,40","1.045,20","701,80K","-0,04%"
"26.12.2022","1.052,40","1.056,20","1.059,80","1.046,00","754,23K","0,42%"
"23.12.2022","1.048,00","1.049,00","1.051,60","1.033,20","754,75K","-0,10%"
"22.12.2022","1.049,00","1.065,00","1.074,80","1.043,60","967,19K","-1,13%"
"21.12.2022","1.061,00","1.059,80","1.071,00","1.045,60","1,27M","0,72%"
"20.12.2022","1.053,40","1.010,40","1.057,00","1.004,20","1,36M","4,24%"
"19.12.2022","1.010,60","1.017,20","1.024,20","1.000,00","751,18K","-0,53%"
"16.12.2022","1.016,00","1.007,40","1.017,00","1.003,20","565,06K","0,91%"
"15.12.2022","1.006,80","1.026,60","1.027,60","1.005,00","1,04M","-2,16%"
"14.12.2022","1.029,00","1.036,00","1.036,00","1.027,20","414,51K","-0,58%"
"13.12.2022","1.035,00","1.043,00","1.044,00","1.022,40","672,29K","-0,56%"
"12.12.2022","1.040,80","1.044,80","1.044,80","1.031,60","567,54K","-0,17%"
"09.12.2022","1.042,60","1.050,40","1.050,40","1.036,40","473,40K","-0,53%"
"08.12.2022","1.048,20","1.041,80","1.060,00","1.035,60","778,09K","1,18%"
"07.12.2022","1.036,00","1.033,00","1.039,20","1.026,80","717,53K","0,10%"
"06.12.2022","1.035,00","1.048,00","1.048,00","1.032,00","633,13K","-0,96%"
"05.12.2022","1.045,00","1.048,60","1.057,20","1.040,00","915,07K","-0,10%"
"02.12.2022","1.046,00","1.059,80","1.059,80","1.040,20","685,20K","-0,89%"
"01.12.2022","1.055,40","1.043,00","1.065,00","1.035,40","1,36M","1,48%"
"30.11.2022","1.040,00","1.040,00","1.041,00","1.028,00","591,20K","0,02%"
"29.11.2022","1.039,80","1.042,60","1.047,60","1.035,00","875,90K","0,19%"
"28.11.2022","1.037,80","1.058,00","1.058,00","1.032,20","1,21M","-2,59%"
"25.11.2022","1.065,40","1.076,80","1.077,80","1.060,00","488,64K","-1,17%"
"24.11.2022","1.078,00","1.090,60","1.091,60","1.073,00","484,30K","-1,06%"
"23.11.2022","1.089,60","1.077,00","1.099,00","1.064,20","698,82K","1,53%"
"22.11.2022","1.073,20","1.075,60","1.081,80","1.064,40","595,65K","-0,20%"
"21.11.2022","1.075,40","1.089,80","1.089,80","1.058,00","825,46K","-1,54%"
"18.11.2022","1.092,20","1.096,60","1.099,80","1.078,00","510,99K","-0,69%"
"17.11.2022","1.099,80","1.110,00","1.118,40","1.095,40","592,55K","-0,83%"
"16.11.2022","1.109,00","1.091,00","1.117,00","1.087,00","720,60K","2,25%"
"15.11.2022","1.084,60","1.119,80","1.128,60","1.052,40","1,39M","-2,99%"
"14.11.2022","1.118,00","1.116,80","1.122,40","1.109,00","564,64K","0,45%"
"11.11.2022","1.113,00","1.125,00","1.133,00","1.107,40","747,35K","-0,98%"
"10.11.2022","1.124,00","1.103,00","1.131,20","1.086,40","952,46K","1,72%"
"09.11.2022","1.105,00","1.135,60","1.135,60","1.092,20","1,05M","-2,63%"
"08.11.2022","1.134,80","1.140,80","1.147,00","1.129,00","886,58K","-0,53%"
"07.11.2022","1.140,80","1.115,20","1.141,20","1.114,00","879,52K","2,96%"
"03.11.2022","1.108,00","1.101,20","1.110,60","1.081,80","986,63K","0,51%"
"02.11.2022","1.102,40","1.109,20","1.118,20","1.092,00","746,01K","-0,61%"
"01.11.2022","1.109,20","1.105,00","1.120,00","1.105,00","593,00K","0,47%"
"31.10.2022","1.104,00","1.111,00","1.133,60","1.092,80","1,25M","-0,20%"
"28.10.2022","1.106,20","1.076,00","1.110,00","1.052,20","1,31M","2,62%"
"27.10.2022","1.078,00","1.047,00","1.083,40","1.040,60","1,41M","3,47%"
"26.10.2022","1.041,80","1.039,00","1.052,00","1.022,60","955,03K","0,48%"
"25.10.2022","1.036,80","1.003,40","1.038,00","1.000,80","1,12M","2,98%"
"24.10.2022","1.006,80","1.014,80","1.022,00","995,20","939,60K","-0,08%"
"21.10.2022","1.007,60","1.005,20","1.010,00","985,40","850,96K","0,44%"
"20.10.2022","1.003,20","998,00","1.011,00","990,80","904,37K","0,82%"
"19.10.2022","995,00","980,20","1.001,80","976,00","990,73K","0,67%"
"18.10.2022","988,40","1.012,60","1.022,00","967,40","1,17M","-1,98%"
"17.10.2022","1.008,40","980,00","1.010,00","976,40","1,26M","3,53%"
"14.10.2022","974,00","983,00","987,00","958,20","704,55K","-0,71%"
"13.10.2022","981,00","978,00","990,00","968,00","881,46K","0,84%"
"12.10.2022","972,80","968,00","986,60","950,80","1,01M","0,72%"
"11.10.2022","965,80","962,20","979,40","948,20","937,31K","0,60%"
"10.10.2022","960,00","855,00","963,00","855,00","1,55M","5,91%"
"07.10.2022","906,40","963,00","963,00","902,00","1,00M","-5,90%"
"06.10.2022","963,20","959,00","982,60","957,00","1,38M","-3,68%"
"05.10.2022","1.000,00","1.002,00","1.009,60","986,80","1,49M","-0,70%"
"04.10.2022","1.007,00","1.015,20","1.025,00","995,80","1,11M","-0,63%"
"03.10.2022","1.013,40","978,00","1.015,00","975,20","1,44M","4,58%"
"30.09.2022","969,00","966,00","984,20","920,00","1,66M","0,44%"
"29.09.2022","964,80","972,00","979,00","913,00","2,39M","-0,31%"
"28.09.2022","967,80","986,80","998,00","948,40","2,05M","-1,73%"
"27.09.2022","984,80","908,00","985,00","904,20","2,61M","9,71%"
"26.09.2022","897,60","935,00","944,40","821,60","3,10M","-5,60%"
"23.09.2022","950,80","1.016,60","1.017,60","950,00","1,97M","-6,47%"
